"Downloaded on",02/17/2020,"12:01:54 EST"
"Search URL",https://www.congress.gov/search?s=2&searchResultViewType=expanded&KWICView=false&q=%7B%22source%22%3A%5B%22legislation%22%5D%2C%22chamber%22%3A%22Senate%22%2C%22congress%22%3A%5B%2296%22%2C%2295%22%2C%2294%22%5D%2C%22bill-status%22%3A%5B%22law%22%5D%7D

"Legislation Number",URL,Congress,"Amends Bill",Title,Sponsor,"Date of Introduction","Date Offered","Date Submitted","Date Proposed","Number of Cosponsors",Committees,"Latest Action Date","Latest Action"
"S. 249",https://www.congress.gov/bill/94th-congress/senate-bill/249,"94th Congress (1975-1976)",,"An Act to amend the Securities Exchange Act of 1934 to remove barriers to competition, to foster the development of a national securities market system and a national clearance and settlement system, to make uniform the Securities and Exchange Commission's authority over self-regulatory organizations, to provide for the regulation of brokers, dealers and banks trading in municipal securities, to facilitate the collection and public dissemination of information concerning the holdings of and transactions in securities by institutional investment managers, and for other purposes.","Sen. Williams, Harrison A., Jr. [D-NJ]",01/17/1975,,,,2,"Senate - Banking, Housing, and Urban Affairs",06/04/1975,"Public law 94-29."
"S. 240",https://www.congress.gov/bill/94th-congress/senate-bill/240,"94th Congress (1975-1976)",,"A bill to amend the Act entitled ""An Act granting a charter to the General Federation of Women's Clubs.""","Sen. Burdick, Quentin N. [D-ND]",01/17/1975,,,,0,"House - Judiciary | Senate - Judiciary",12/15/1975,"Public law 94-151."
"S. 233",https://www.congress.gov/bill/94th-congress/senate-bill/233,"94th Congress (1975-1976)",,"A bill for the relief of North Central Educational Television, Inc.","Sen. Burdick, Quentin N. [D-ND]",01/17/1975,,,,1,"House - Judiciary | Senate - Judiciary",12/16/1975,"Private Law 94-20."
"S. 229",https://www.congress.gov/bill/94th-congress/senate-bill/229,"94th Congress (1975-1976)",,"An Act to amend the Endangered Species Act of 1973 in order to permit the disposal of certain endangered species products and parts lawfully held within the United States on the effective date of such Act.","Sen. Kennedy, Edward M. [D-MA]",01/17/1975,,,,2,"House - Merchant Marine and Fisheries | Senate - Commerce",07/12/1976,"Public law 94-359."
"S. 223",https://www.congress.gov/bill/94th-congress/senate-bill/223,"94th Congress (1975-1976)",,"An Act for the relief of Angela Garza and her son Manuel Aguilar (aka Manuel Garza).","Sen. Mondale, Walter F. [D-MN]",01/17/1975,,,,0,"House - Judiciary | Senate - Judiciary",06/10/1976,"Private Law 94-50."
"S. 217",https://www.congress.gov/bill/94th-congress/senate-bill/217,"94th Congress (1975-1976)",,"A bill to repeal the act of May 10, 1926 (44 Stat. 498), relating to the condemnation of certain lands of the Pueblo Indians in the State of New Mexico.","Sen. Domenici, Pete V. [R-NM]",01/17/1975,,,,1,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",09/17/1976,"Public law 94-416."
"S. 172",https://www.congress.gov/bill/94th-congress/senate-bill/172,"94th Congress (1975-1976)",,"An Act to revise certain provisions of title 5, United States Code, relating to per diem and mileage expenses of Government employees, and for other purposes.","Sen. Metcalf, Lee [D-MT]",01/16/1975,,,,1,"Senate - Government Operations",05/19/1975,"Public law 94-22."
"S. 151",https://www.congress.gov/bill/94th-congress/senate-bill/151,"94th Congress (1975-1976)",,"An Act to authorize and modify various Federal reclamation projects and programs, and for other purposes.","Sen. Hansen, Clifford P. [R-WY]",01/15/1975,,,,1,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",03/11/1976,"Public law 94-228."
"S. 98",https://www.congress.gov/bill/94th-congress/senate-bill/98,"94th Congress (1975-1976)",,"An Act to authorize the Secretary of the Interior to establish the Klondike Gold Rush National Historical Park in the States of Alaska and Washington, and for other purposes.","Sen. Stevens, Ted [R-AK]",01/15/1975,,,,3,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",06/30/1976,"Public law 94-323."
"S. 95",https://www.congress.gov/bill/94th-congress/senate-bill/95,"94th Congress (1975-1976)",,"Overseas Citizens Voting Rights Act","Sen. Mathias, Charles McC., Jr. [R-MD]",01/15/1975,,,,7,"House - House Administration | Senate - Rules and Administration",01/02/1976,"Public law 94-203."
"S. 66",https://www.congress.gov/bill/94th-congress/senate-bill/66,"94th Congress (1975-1976)",,"An Act to amend the Public Health Service Act and related health laws to revise and extend the health revenue sharing program, the family planning programs, the community mental health centers program, the program for migrant health centers and community health centers, the National Health Service Corps program, and the programs for assistance for nurse training, and for other purposes.","Sen. Kennedy, Edward M. [D-MA]",01/15/1975,,,,16,"Senate - Labor and Public Welfare",07/29/1975,"Public law 94-63."
"S. 64",https://www.congress.gov/bill/94th-congress/senate-bill/64,"94th Congress (1975-1976)",,"An Act to provide for the recognition of the States of Alaska and Hawaii at the Lincoln National Memorial, and for other purposes.","Sen. Stevens, Ted [R-AK]",01/15/1975,,,,3,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",10/19/1976,"Public law 94-556."
"S. 58",https://www.congress.gov/bill/94th-congress/senate-bill/58,"94th Congress (1975-1976)",,"A bill concerning compensation and other emoluments attached to the Office of the Attorney General.","Sen. Scott, Hugh [R-PA]",01/15/1975,,,,0,"Senate - Post Office and Civil Service",02/18/1975,"Public law 94-2."
"S. 55",https://www.congress.gov/bill/94th-congress/senate-bill/55,"94th Congress (1975-1976)",,"A bill for the relief of Dino Mendoza Pascua.","Sen. Inouye, Daniel K. [D-HI]",01/15/1975,,,,0,"House - Judiciary | Senate - Judiciary",12/20/1975,"Private Law 94-21."
"S. 52",https://www.congress.gov/bill/94th-congress/senate-bill/52,"94th Congress (1975-1976)",,"A bill for the relief of Miss Rosario Y. Quijano, Walter York Quijano, Ramon York Quijano, Tarcisus York Quijano, Denis York Quijano, and Paul York Quijano.","Sen. Inouye, Daniel K. [D-HI]",01/15/1975,,,,0,"House - Judiciary | Senate - Judiciary",06/11/1976,"Private Law 94-51."
"S. 24",https://www.congress.gov/bill/94th-congress/senate-bill/24,"94th Congress (1975-1976)",,"A bill to carry into effect certain provisions of the Patent Cooperation Treaty, and for other purposes.","Sen. McClellan, John L. [D-AR]",01/15/1975,,,,0,"House - Judiciary | Senate - Judiciary",11/14/1975,"Public law 94-131."
"S. 22",https://www.congress.gov/bill/94th-congress/senate-bill/22,"94th Congress (1975-1976)",,"An Act for the general revision of the Copyright Law, title 17 of the United States Code, and for other purposes.","Sen. McClellan, John L. [D-AR]",01/15/1975,,,,0,"House - Judiciary | Senate - Judiciary",10/19/1976,"Public law 94-553."
"S. 18",https://www.congress.gov/bill/94th-congress/senate-bill/18,"94th Congress (1975-1976)",,"An Act to amend the Act of August 31, 1922, to prevent the introduction and spread of diseases and parasites harmful to honeybees, and for other purposes.","Sen. Dole, Robert J. [R-KS]",01/15/1975,,,,11,"House - Agriculture | Senate - Agriculture",06/25/1976,"Public law 94-319."
"S. 14",https://www.congress.gov/bill/94th-congress/senate-bill/14,"94th Congress (1975-1976)",,"A bill to provide cost-of-living adjustments in retirement pay of certain Federal judges.","Sen. McClellan, John L. [D-AR]",01/15/1975,,,,0,"House - Judiciary | Senate - Judiciary",10/11/1976,"Public law 94-470."
"S. 12",https://www.congress.gov/bill/94th-congress/senate-bill/12,"94th Congress (1975-1976)",,"An Act to amend section 376 of title 28, United States Code, in order to reform and update the existing program for annuities to survivors of Federal Justices and judges.","Sen. McClellan, John L. [D-AR]",01/15/1975,,,,1,"House - Judiciary | Senate - Judiciary",10/19/1976,"Public law 94-554."
"S. 6",https://www.congress.gov/bill/94th-congress/senate-bill/6,"94th Congress (1975-1976)",,"An Act to amend the Education of the Handicapped Act to provide educational assistance to all handicapped children, and for other purposes.","Sen. Williams, Harrison A., Jr. [D-NJ]",01/15/1975,,,,29,"House - Education and Labor | Senate - Labor and Public Welfare",11/29/1975,"Public law 94-142."
"S. 5",https://www.congress.gov/bill/94th-congress/senate-bill/5,"94th Congress (1975-1976)",,"An Act to provide that meetings of Government agencies shall be open to the public, and for other purposes.","Sen. Chiles, Lawton [D-FL]",01/15/1975,,,,55,"House - Government Operations | Senate - Government Operations, Judiciary, Rules and Administration",09/13/1976,"Public law 94-409."
"S.J.Res. 209",https://www.congress.gov/bill/94th-congress/senate-joint-resolution/209,"94th Congress (1975-1976)",,"A joint resolution authorizing the President to proclaim the week of October 10 through 16, 1976, as ""Native American Awareness Week.""","Sen. Bentsen, Lloyd M. [D-TX]",07/30/1976,,,,3,"Senate - Judiciary",10/14/1976,"Public law 94-492."
"S.J.Res. 203",https://www.congress.gov/bill/94th-congress/senate-joint-resolution/203,"94th Congress (1975-1976)",,"Joint resolution to amend the Higher Education Act of 1965, and for other purposes.","Sen. Pell, Claiborne [D-RI]",06/16/1976,,,,0,"Senate - Labor and Public Welfare",06/30/1976,"Public law 94-328."
"S.J.Res. 201",https://www.congress.gov/bill/94th-congress/senate-joint-resolution/201,"94th Congress (1975-1976)",,"A joint resolution to authorize and direct the Secretary of the Army, acting through the Chief of Engineers, to undertake dredging operations for Operation Sail.","Sen. Javits, Jacob K. [R-NY]",06/15/1976,,,,1,"Senate - Public Works",06/25/1976,"Public law 94-318."
"S.J.Res. 196",https://www.congress.gov/bill/94th-congress/senate-joint-resolution/196,"94th Congress (1975-1976)",,"A joint resolution providing for the expression to Her Majesty, Queen Elizabeth II, of the appreciation of the people of the United States for the bequest of James Smithson to the United States, enabling the establishment of the Smithsonian Institution.","Sen. Moss, Frank E. [D-UT]",05/13/1976,,,,2,"House - Post Office and Civil Service",07/05/1976,"Public law 94-338."
"S.J.Res. 184",https://www.congress.gov/bill/94th-congress/senate-joint-resolution/184,"94th Congress (1975-1976)",,"A joint resolution to amend the Regional Rail Reorganization Act of 1973, as amended.","Sen. Byrd, Robert C. [D-WV]",03/18/1976,,,,1,,03/25/1976,"Public law 94-248."
"S.J.Res. 181",https://www.congress.gov/bill/94th-congress/senate-joint-resolution/181,"94th Congress (1975-1976)",,"Joint resolution to authorize the erection of the American Legion's Freedom Bell on lands of the park system of the District of Columbia, and for other purposes.","Sen. Moss, Frank E. [D-UT]",03/16/1976,,,,0,"Senate - Interior and Insular Affairs",10/12/1976,"Public law 94-483."
"S.J.Res. 168",https://www.congress.gov/bill/94th-congress/senate-joint-resolution/168,"94th Congress (1975-1976)",,"A joint resolution to provide for the reappointment of James E. Webb as a citizen regent of the Board of Regents of the Smithsonian Institution.","Sen. Scott, Hugh [R-PA]",02/06/1976,,,,1,"House - House Administration | Senate - Rules and Administration",06/21/1976,"Public law 94-315."
"S.J.Res. 167",https://www.congress.gov/bill/94th-congress/senate-joint-resolution/167,"94th Congress (1975-1976)",,"A joint resolution to amend the Railroad Revitalization and Regulatory Reform Act of 1976.","Sen. Weicker, Lowell P., Jr. [R-CT]",02/06/1976,,,,0,,02/17/1976,"Public law 94-216."
"S.J.Res. 157",https://www.congress.gov/bill/94th-congress/senate-joint-resolution/157,"94th Congress (1975-1976)",,"An Act to provide a 2-month extension of the exemption for loans made to finance the acquisition of previously occupied residential dwellings from the prohibition against financing by federally-related financial institutions for property located in communities not participating in the national flood insurance program.","Sen. McIntyre, Thomas J. [D-NH]",12/19/1975,,,,0,,12/31/1975,"Public law 94-198."
"S.J.Res. 154",https://www.congress.gov/bill/94th-congress/senate-joint-resolution/154,"94th Congress (1975-1976)",,"A joint resolution to extend the time period during which the President is authorized to call a White House Conference on Handicapped Individuals, and to extend the time period during which appropriated funds may be expended.","Sen. Williams, Harrison A., Jr. [D-NJ]",12/17/1975,,,,14,"House - Education and Labor",02/27/1976,"Public law 94-224."
"S.J.Res. 134",https://www.congress.gov/bill/94th-congress/senate-joint-resolution/134,"94th Congress (1975-1976)",,"An original resolution to extend the authority for the direct purchase of U.S. obligations by Federal Reserve banks.","Sen. Proxmire, William [D-WI]",10/01/1975,,,,0,"Senate - Banking, Housing, and Urban Affairs",11/12/1975,"Public law 94-125."
"S.J.Res. 126",https://www.congress.gov/bill/94th-congress/senate-joint-resolution/126,"94th Congress (1975-1976)",,"A joint resolution consenting to an extension and renewal of the Interstate Compact to conserve oil and gas.","Sen. Jackson, Henry M. [D-WA]",09/11/1975,,,,2,"House - Commerce | Senate - Interior and Insular Affairs",10/14/1976,"Public law 94-493."
"S.J.Res. 125",https://www.congress.gov/bill/94th-congress/senate-joint-resolution/125,"94th Congress (1975-1976)",,"A joint resolution authorizing and requesting the President to issue a proclamation designating Sunday, September 14, 1975, as ""National Saint Elizabeth Seton Day"".","Sen. Kennedy, Edward M. [D-MA]",09/08/1975,,,,10,,09/11/1975,"Public law 94-95."
"S.J.Res. 102",https://www.congress.gov/bill/94th-congress/senate-joint-resolution/102,"94th Congress (1975-1976)",,"An original joint resolution amending section 5(c) of the Home Owner's Loan Act of 1933 to clarify the authority of Federal savings and loan associations to act as custodians of individual retirement accounts.","Sen. Sparkman, John J. [D-AL]",07/09/1975,,,,0,"Senate - Banking, Housing, and Urban Affairs",07/25/1975,"Public law 94-60."
"S.J.Res. 101",https://www.congress.gov/bill/94th-congress/senate-joint-resolution/101,"94th Congress (1975-1976)",,"A joint resolution to authorize the President to issue a proclamation designating that week in November which includes Thanksgiving Day as ""National Family Week.""","Sen. Burdick, Quentin N. [D-ND]",06/27/1975,,,,23,"House - Post Office and Civil Service | Senate - Judiciary",04/19/1976,"Public law 94-270."
"S.J.Res. 100",https://www.congress.gov/bill/94th-congress/senate-joint-resolution/100,"94th Congress (1975-1976)",,"A joint resolution to authorize the Secretary of the Senate to pay compensation to Phan Thi Yen.","Sen. Scott, Hugh [R-PA]",06/26/1975,,,,0,,07/21/1975,"Private Law 94-16."
"S.J.Res. 98",https://www.congress.gov/bill/94th-congress/senate-joint-resolution/98,"94th Congress (1975-1976)",,"An Act to provide that the flag of the United States of America may be flown for twenty-four hours of each day in Valley Forge State Park, Valley Forge, Pennsylvania.","Sen. Scott, Hugh [R-PA]",06/26/1975,,,,0,,07/04/1975,"Public law 94-53."
