"Downloaded on",02/17/2020,"12:01:10 EST"
"Search URL",https://www.congress.gov/search?s=2&searchResultViewType=expanded&KWICView=false&q=%7B%22source%22%3A%5B%22legislation%22%5D%2C%22chamber%22%3A%22Senate%22%2C%22congress%22%3A%5B%2299%22%2C%2298%22%2C%2297%22%5D%2C%22bill-status%22%3A%5B%22law%22%5D%7D

"Legislation Number",URL,Congress,"Amends Bill",Title,Sponsor,"Date of Introduction","Date Offered","Date Submitted","Date Proposed","Number of Cosponsors",Committees,"Latest Action Date","Latest Action"
"S. 547",https://www.congress.gov/bill/97th-congress/senate-bill/547,"97th Congress (1981-1982)",,"A bill to enable the Secretary of the Interior to erect permanent improvements on land acquired for the Confederated Tribes of Siletz Indians of Oregon.","Sen. Hatfield, Mark O. [R-OR]",02/24/1981,,,,0,"House - Interior and Insular Affairs | Senate - Indian Affairs",08/14/1981,"Became Public Law No: 97-38."
"S. 509",https://www.congress.gov/bill/97th-congress/senate-bill/509,"97th Congress (1981-1982)",,"A bill to amend Section 201 of the Agricultural Act of 1949, as amended, to delete the requirement that the support price of milk be adjusted semiannually.","Sen. Helms, Jesse [R-NC]",02/20/1981,,,,2,"Senate - Agriculture, Nutrition, and Forestry",03/31/1981,"Became Public Law No: 97-6."
"S. 503",https://www.congress.gov/bill/97th-congress/senate-bill/503,"97th Congress (1981-1982)",,"Indian Land Consolidation Act","Sen. Burdick, Quentin N. [D-ND]",02/19/1981,,,,0,"House - Interior and Insular Affairs | Senate - Indian Affairs",01/12/1983,"Became Public Law No: 97-459."
"S. 478",https://www.congress.gov/bill/97th-congress/senate-bill/478,"97th Congress (1981-1982)",,"A bill to provide for the partitioning of certain restricted Indian land in the State of Kansas.","Sen. Dole, Robert J. [R-KS]",02/16/1981,,,,0,"House - Interior and Insular Affairs | Senate - Indian Affairs",10/15/1982,"Became Public Law No: 97-344."
"S. 304",https://www.congress.gov/bill/97th-congress/senate-bill/304,"97th Congress (1981-1982)",,"National Tourism Policy Act","Sen. Pressler, Larry [R-SD]",01/27/1981,,,,22,"House - Energy and Commerce",10/16/1981,"Became Public Law No: 97-63."
"S. 272",https://www.congress.gov/bill/97th-congress/senate-bill/272,"97th Congress (1981-1982)",,"An original bill to increase the membership of the Joint Committee on Printing.","Sen. Mathias, Charles McC., Jr. [R-MD]",01/27/1981,,,,0,"Senate - Rules and Administration",02/17/1981,"Became Public Law No: 97-4."
"S. 271",https://www.congress.gov/bill/97th-congress/senate-bill/271,"97th Congress (1981-1982)",,"Record Carrier Competition Act of 1981","Sen. Goldwater, Barry [R-AZ]",01/27/1981,,,,7,"House - Energy and Commerce | Senate - Commerce, Science, and Transportation",12/29/1981,"Became Public Law No: 97-130."
"S. 266",https://www.congress.gov/bill/97th-congress/senate-bill/266,"97th Congress (1981-1982)",,"Veterans Administration and Department of Defense Health Resources Sharing and Emergency Operations Act","Sen. Percy, Charles H. [R-IL]",01/27/1981,,,,5,"Senate - Governmental Affairs, Veterans' Affairs",05/04/1982,"Became Public Law No: 97-174."
"S. 262",https://www.congress.gov/bill/97th-congress/senate-bill/262,"97th Congress (1981-1982)",,"A bill for the relief of Dolly Akers, Fort Peck Indian Reservation, Montana.","Sen. Melcher, John [D-MT]",01/27/1981,,,,0,"House - Judiciary | Senate - Indian Affairs",03/30/1982,"Became Private Law No: 97-14."
"S. 253",https://www.congress.gov/bill/97th-congress/senate-bill/253,"97th Congress (1981-1982)",,"A bill to increase the numbers of members of the Commission on Wartime Relocation and Internment of Civilians.","Sen. Stevens, Ted [R-AK]",01/27/1981,,,,0,"House - Judiciary",02/10/1981,"Became Public Law No: 97-3."
"S. 215",https://www.congress.gov/bill/97th-congress/senate-bill/215,"97th Congress (1981-1982)",,"An act for the relief of Lourie Ann Eder.","Sen. Matsunaga, Spark M. [D-HI]",01/22/1981,,,,0,"House - Judiciary | Senate - Judiciary",10/01/1982,"Became Private Law No: 97-29."
"S. 195",https://www.congress.gov/bill/97th-congress/senate-bill/195,"97th Congress (1981-1982)",,"An act to recognize the organization known as the United States Submarine Veterans of World War II.","Sen. Goldwater, Barry [R-AZ]",01/22/1981,,,,42,"House - Judiciary | Senate - Judiciary",11/20/1981,"Became Public Law No: 97-83."
"S. 188",https://www.congress.gov/bill/97th-congress/senate-bill/188,"97th Congress (1981-1982)",,"A bill to authorize the Secretary of Agriculture to convey certain lands in the Gallatin National Forest and for other purposes.","Sen. Melcher, John [D-MT]",01/21/1981,,,,0,"House - Interior and Insular Affairs | Senate - Energy and Natural Resources",10/14/1982,"Became Public Law No: 97-305."
"S. 187",https://www.congress.gov/bill/97th-congress/senate-bill/187,"97th Congress (1981-1982)",,"A bill to authorize the Secretary of the Interior to convey certain lands near Miles City, Montana, and to remove certain reservations from prior conveyances.","Sen. Melcher, John [D-MT]",01/21/1981,,,,0,"House - Interior and Insular Affairs | Senate - Energy and Natural Resources",12/31/1982,"Became Public Law No: 97-401."
"S. 167",https://www.congress.gov/bill/97th-congress/senate-bill/167,"97th Congress (1981-1982)",,"A bill for the relief of Juan Esteban Ramirez.","Sen. Burdick, Quentin N. [D-ND]",01/20/1981,,,,1,"House - Judiciary | Senate - Judiciary",08/26/1982,"Became Private Law No: 97-26."
"S. 146",https://www.congress.gov/bill/97th-congress/senate-bill/146,"97th Congress (1981-1982)",,"A bill to authorize the Secretary of the Interior to assist in the preservation of historic Camden in the State of South Carolina, and for other purposes.","Sen. Thurmond, Strom [R-SC]",01/19/1981,,,,1,"House - Interior and Insular Affairs | Senate - Energy and Natural Resources",05/24/1982,"Became Public Law No: 97-184."
"S.J.Res. 271",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/271,"97th Congress (1981-1982)",,"A joint resolution to make technical corrections in certain banking and related statutes.","Sen. Garn, E. J. (Jake) [R-UT]",12/13/1982,,,,0,"Senate - Banking, Housing, and Urban Affairs",01/12/1983,"Became Public Law No: 97-457."
"S.J.Res. 270",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/270,"97th Congress (1981-1982)",,"A joint resolution to designate 1983 as the Bicentennial of Air and Space Flight.","Sen. Mathias, Charles McC., Jr. [R-MD]",12/07/1982,,,,0,"House - Post Office and Civil Service",01/03/1983,"Became Public Law No: 97-413."
"S.J.Res. 264",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/264,"97th Congress (1981-1982)",,"A joint resolution to designate the week of March 13, 1983, through March 19, 1983, as ""National Children and Television Week"".","Sen. Heinz, John [R-PA]",10/01/1982,,,,30,"House - Post Office and Civil Service | Senate - Judiciary",01/08/1983,"Became Public Law No: 97-443."
"S.J.Res. 262",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/262,"97th Congress (1981-1982)",,"A joint resolution to designate the month of November 1982 as ""National Christmas Seal Month"".","Sen. Byrd, Robert C. [D-WV]",10/01/1982,,,,1,"House - Post Office and Civil Service",10/19/1982,"Became Public Law No: 97-355."
"S.J.Res. 261",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/261,"97th Congress (1981-1982)",,"A joint resolution to designate ""National Housing Week"".","Sen. Garn, E. J. (Jake) [R-UT]",10/01/1982,,,,40,"House - Post Office and Civil Service",10/18/1982,"Became Public Law No: 97-349."
"S.J.Res. 260",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/260,"97th Congress (1981-1982)",,"A joint resolution to designate the period commencing January 1, 1983, and ending December 31, 1983, as the ""Tricentennial Anniversary Year of German Settlement in America"".","Sen. Heinz, John [R-PA]",10/01/1982,,,,37,"House - Post Office and Civil Service",01/14/1983,"Became Public Law No: 97-472."
"S.J.Res. 258",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/258,"97th Congress (1981-1982)",,"A joint resolution to authorize and request the President to designate the month of December 1982 as ""National Close-Captioned Television Month"".","Sen. Weicker, Lowell P., Jr. [R-CT]",09/29/1982,,,,33,"House - Post Office and Civil Service | Senate - Judiciary",01/04/1983,"Became Public Law No: 97-419."
"S.J.Res. 257",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/257,"97th Congress (1981-1982)",,"A joint resolution to designate the month of November 1982, as ""National Diabetes Month"".","Sen. Weicker, Lowell P., Jr. [R-CT]",09/29/1982,,,,30,"House - Post Office and Civil Service | Senate - Judiciary",10/19/1982,"Became Public Law No: 97-353."
"S.J.Res. 250",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/250,"97th Congress (1981-1982)",,"An original joint resolution to provide for the resolution of the single outstanding issue in the current railway labor-management dispute, and for other purposes.","Sen. Hatch, Orrin G. [R-UT]",09/21/1982,,,,0,"Senate - Labor and Human Resources",09/22/1982,"Became Public Law No: 97-262."
"S.J.Res. 249",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/249,"97th Congress (1981-1982)",,"A joint resolution to provide for the designation of the month of October, 1982 as ""National Spinal Cord Injury Month.""","Sen. Kennedy, Edward M. [D-MA]",09/20/1982,,,,34,"Senate - Judiciary",10/14/1982,"Became Public Law No: 97-319."
"S.J.Res. 241",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/241,"97th Congress (1981-1982)",,"A joint resolution to provide for the designation of the week of December 12, 1982 through December 18, 1982 as ""National Drunk and Drugged Driving Awareness Week.""","Sen. Humphrey, Gordon J. [R-NH]",09/10/1982,,,,37,"House - Post Office and Civil Service | Senate - Judiciary",10/15/1982,"Became Public Law No: 97-343."
"S.J.Res. 240",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/240,"97th Congress (1981-1982)",,"A joint resolution to authorize and request the President to designate the week of January 16, 1983, through January 22, 1983, as ""National Jaycee Week.""","Sen. Boren, David L. [D-OK]",09/10/1982,,,,26,"House - Post Office and Civil Service | Senate - Judiciary",01/08/1983,"Became Public Law No: 97-442."
"S.J.Res. 239",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/239,"97th Congress (1981-1982)",,"A joint resolution designating October 16, 1982, as ""National Newspaper Carrier Appreciation Day"".","Sen. Warner, John [R-VA]",09/09/1982,,,,48,"House - Post Office and Civil Service | Senate - Judiciary",10/12/1982,"Became Public Law No: 97-294."
"S.J.Res. 235",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/235,"97th Congress (1981-1982)",,"A joint resolution to proclaim March 21, 1983, as ""National Agriculture Day.""","Sen. Helms, Jesse [R-NC]",08/19/1982,,,,54,"House - Post Office and Civil Service | Senate - Judiciary",10/14/1982,"Became Public Law No: 97-318."
"S.J.Res. 205",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/205,"97th Congress (1981-1982)",,"A joint resolution to designate September 1982 as ""National Sewing Month.""","Sen. East, John P. [R-NC]",06/24/1982,,,,13,"House - Post Office and Civil Service | Senate - Judiciary",09/24/1982,"Became Public Law No: 97-266."
"S.J.Res. 201",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/201,"97th Congress (1981-1982)",,"A joint resolution designating ""Baltic Freedom Day"".","Sen. Riegle, Donald W., Jr. [D-MI]",06/09/1982,,,,42,,06/18/1982,"Became Public Law No: 97-196."
"S.J.Res. 197",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/197,"97th Congress (1981-1982)",,"A joint resolution to provide for the designation of the week of October 17 through October 23, 1982 as ""Myasthenia Gravis Awareness Week"".","Sen. Metzenbaum, Howard M. [D-OH]",05/10/1982,,,,28,"House - Post Office and Civil Service | Senate - Judiciary",10/14/1982,"Became Public Law No: 97-317."
"S.J.Res. 194",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/194,"97th Congress (1981-1982)",,"A joint resolution to provide for the appointment of Nancy Hanks as a citizen regent of the Board of Regents of the Smithsonian Institution.","Sen. Goldwater, Barry [R-AZ]",05/04/1982,,,,2,"House - House Administration | Senate - Rules and Administration",09/18/1982,"Became Public Law No: 97-260."
"S.J.Res. 193",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/193,"97th Congress (1981-1982)",,"A joint resolution designating the week of November 7 through November 13, 1982 as ""National Respiratory Therapy Week"".","Sen. Kassebaum, Nancy Landon [R-KS]",04/27/1982,,,,41,"House - Post Office and Civil Service | Senate - Judiciary",10/04/1982,"Became Public Law No: 97-279."
"S.J.Res. 190",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/190,"97th Congress (1981-1982)",,"A joint resolution to authorize and request the President to designate ""National Family Week"".","Sen. Burdick, Quentin N. [D-ND]",04/21/1982,,,,35,"House - Post Office and Civil Service | Senate - Judiciary",08/16/1982,"Became Public Law No: 97-235."
"S.J.Res. 186",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/186,"97th Congress (1981-1982)",,"A joint resolution to authorize and request the President to designate the week of September 19 through 25, 1982, as ""National Cystic Fibrosis Week"".","Sen. Dole, Robert J. [R-KS]",04/01/1982,,,,25,"House - Post Office and Civil Service | Senate - Judiciary",09/24/1982,"Became Public Law No: 97-265."
"S.J.Res. 183",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/183,"97th Congress (1981-1982)",,"A joint resolution to authorize and request the President to issue a proclamation designating October 17 through October 23, 1982, as ""Lupus Awareness Week"".","Sen. Specter, Arlen [R-PA]",04/01/1982,,,,41,"House - Post Office and Civil Service | Senate - Judiciary",08/17/1982,"Became Public Law No: 97-236."
"S.J.Res. 174",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/174,"97th Congress (1981-1982)",,"A joint resolution to authorize and request the President to designate October 16, 1982 as ""World Food Day"".","Sen. Leahy, Patrick J. [D-VT]",03/24/1982,,,,29,"House - Post Office and Civil Service | Senate - Judiciary",10/05/1982,"Became Public Law No: 97-282."
"S.J.Res. 170",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/170,"97th Congress (1981-1982)",,"A joint resolution to designate the week of November 7, 1982, through November 14, 1982, as ""National Hospice Week"".","Sen. Randolph, Jennings [D-WV]",03/18/1982,,,,31,"House - Post Office and Civil Service | Senate - Judiciary",05/24/1982,"Became Public Law No: 97-182."
"S.J.Res. 165",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/165,"97th Congress (1981-1982)",,"A joint resolution authorizing and requesting the President to proclaim 1983 as the ""Year of the Bible"".","Sen. Armstrong, William L. [R-CO]",03/15/1982,,,,33,"House - Post Office and Civil Service | Senate - Judiciary",10/04/1982,"Became Public Law No: 97-280."
"S.J.Res. 160",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/160,"97th Congress (1981-1982)",,"A joint resolution to provide for the designation of July 9, 1982, and April 9, 1983, as ""National P.O.W.-M.I.A. Recognition Day.""","Sen. Hayakawa, Samuel Ichiye [R-CA]",03/08/1982,,,,52,"House - Post Office and Civil Service | Senate - Judiciary",06/01/1982,"Became Public Law No: 97-189."
"S.J.Res. 149",https://www.congress.gov/bill/97th-congress/senate-joint-resolution/149,"97th Congress (1981-1982)",,"A joint resolution to designate the week of June 6, 1982, through June 12, 1982, as ""National Child Abuse Prevention Week"".","Sen. Metzenbaum, Howard M. [D-OH]",02/24/1982,,,,32,"House - Post Office and Civil Service | Senate - Judiciary",06/15/1982,"Became Public Law No: 97-193."
