"Downloaded on",02/17/2020,"11:59:34 EST"
"Search URL",https://www.congress.gov/search?s=2&searchResultViewType=expanded&KWICView=false&q=%7B%22source%22%3A%5B%22legislation%22%5D%2C%22chamber%22%3A%22Senate%22%2C%22congress%22%3A%5B%22108%22%2C%22107%22%2C%22106%22%2C%22105%22%2C%22104%22%2C%22103%22%5D%2C%22bill-status%22%3A%5B%22law%22%5D%7D

"Legislation Number",URL,Congress,"Amends Bill",Title,Sponsor,"Date of Introduction","Date Offered","Date Submitted","Date Proposed","Number of Cosponsors",Committees,"Latest Action Date","Latest Action"
"S. 779",https://www.congress.gov/bill/103rd-congress/senate-bill/779,"103rd Congress (1993-1994)",,"A bill to continue the authorization of appropriations for the East Court of the National Museum of Natural History, and for other purposes.","Sen. Sasser, Jim [D-TN]",04/07/1993,,,,2,"House - House Administration, Public Works and Transportation | Senate - Rules and Administration",10/06/1993,"Became Public Law No: 103-98."
"S. 778",https://www.congress.gov/bill/103rd-congress/senate-bill/778,"103rd Congress (1993-1994)",,"Watermelon Research and Promotion Improvement Act of 1993","Sen. Boren, David L. [D-OK]",04/07/1993,,,,0,"Senate - Agriculture, Nutrition, and Forestry",12/14/1993,"Became Public Law No: 103-189."
"S. 720",https://www.congress.gov/bill/103rd-congress/senate-bill/720,"103rd Congress (1993-1994)",,"Indian Lands Open Dump Cleanup Act of 1994","Sen. McCain, John [R-AZ]",04/01/1993,,,,3,"House - Natural Resources | Senate - Indian Affairs",10/22/1994,"Became Public Law No: 103-399."
"S. 717",https://www.congress.gov/bill/103rd-congress/senate-bill/717,"103rd Congress (1993-1994)",,"Egg Research and Consumer Information Act Amendments of 1993","Sen. Pryor, David H. [D-AR]",04/01/1993,,,,9,"Senate - Agriculture, Nutrition, and Forestry",12/14/1993,"Became Public Law No: 103-188."
"S. 716",https://www.congress.gov/bill/103rd-congress/senate-bill/716,"103rd Congress (1993-1994)",,"Vegetable Ink Printing Act of 1994","Sen. Bond, Christopher S. [R-MO]",04/01/1993,,,,23,"House - Government Operations, House Administration | Senate - Rules and Administration",10/06/1994,"Became Public Law No: 103-348."
"S. 714",https://www.congress.gov/bill/103rd-congress/senate-bill/714,"103rd Congress (1993-1994)",,"Resolution Trust Corporation Completion Act","Sen. Riegle, Donald W., Jr. [D-MI]",04/01/1993,,,,0,"Senate - Banking, Housing, and Urban Affairs",12/17/1993,"Became Public Law No: 103-204."
"S. 664",https://www.congress.gov/bill/103rd-congress/senate-bill/664,"103rd Congress (1993-1994)",,"A bill making a technical amendment of the Clayton Act.","Sen. Metzenbaum, Howard M. [D-OH]",03/26/1993,,,,1,,12/17/1993,"Became Public Law No: 103-203."
"S. 662",https://www.congress.gov/bill/103rd-congress/senate-bill/662,"103rd Congress (1993-1994)",,"A bill to amend title 38, United States Code, and title XIX of the Social Security Act to make technical corrections relating to the Veterans Health Care Act of 1992.","Sen. Rockefeller, John D., IV [D-WV]",03/25/1993,,,,0,,04/12/1993,"Became Public Law No: 103-18."
"S. 654",https://www.congress.gov/bill/103rd-congress/senate-bill/654,"103rd Congress (1993-1994)",,"A bill to amend the Indian Environmental General Assistance Program Act of 1992 to extend the authorization of appropriations.","Sen. McCain, John [R-AZ]",03/25/1993,,,,3,"House - Natural Resources | Senate - Indian Affairs",11/24/1993,"Became Public Law No: 103-155."
"S. 636",https://www.congress.gov/bill/103rd-congress/senate-bill/636,"103rd Congress (1993-1994)",,"Freedom of Access to Clinic Entrances Act of 1994","Sen. Kennedy, Edward M. [D-MA]",03/23/1993,,,,31,"Senate - Labor and Human Resources",05/26/1994,"Became Public Law No: 103-259."
"S. 616",https://www.congress.gov/bill/103rd-congress/senate-bill/616,"103rd Congress (1993-1994)",,"Veterans' Compensation Rates Amendments of 1993","Sen. Rockefeller, John D., IV [D-WV]",03/18/1993,,,,11,"House - Veterans' Affairs | Senate - Veterans' Affairs",11/11/1993,"Became Public Law No: 103-140."
"S. 564",https://www.congress.gov/bill/103rd-congress/senate-bill/564,"103rd Congress (1993-1994)",,"Government Printing Office Electronic Information Access Enhancement Act of 1993","Sen. Ford, Wendell H. [D-KY]",03/11/1993,,,,2,"House - House Administration | Senate - Rules and Administration",06/08/1993,"Became Public Law No: 103-40."
"S. 537",https://www.congress.gov/bill/103rd-congress/senate-bill/537,"103rd Congress (1993-1994)",,"A bill for the relief of Tania Gil Compton.","Sen. Murkowski, Frank H. [R-AK]",03/09/1993,,,,0,"House - Judiciary | Senate - Judiciary",08/01/1994,"Became Private Law No: 103-4."
"S. 528",https://www.congress.gov/bill/103rd-congress/senate-bill/528,"103rd Congress (1993-1994)",,"Lincoln County, Montana, Lands Transfer Act of 1994","Sen. Burns, Conrad R. [R-MT]",03/09/1993,,,,1,"House - Natural Resources | Senate - Energy and Natural Resources",10/22/1994,"Became Public Law No: 103-398."
"S. 476",https://www.congress.gov/bill/103rd-congress/senate-bill/476,"103rd Congress (1993-1994)",,"National Fish and Wildlife Foundation Improvement Act of 1994","Sen. Chafee, John H. [R-RI]",03/02/1993,,,,0,"Senate - Environment and Public Works",04/11/1994,"Became Public Law No: 103-232."
"S. 464",https://www.congress.gov/bill/103rd-congress/senate-bill/464,"103rd Congress (1993-1994)",,"A bill to redesignate the Pulaski Post Office located at 111 West College Street in Pulaski, Tennessee, as the ""Ross Bass Post Office"".","Sen. Sasser, Jim [D-TN]",02/25/1993,,,,0,"House - Post Office and Civil Service | Senate - Governmental Affairs",10/06/1993,"Became Public Law No: 103-97."
"S. 455",https://www.congress.gov/bill/103rd-congress/senate-bill/455,"103rd Congress (1993-1994)",,"Payments in Lieu of Taxes Act","Sen. Hatfield, Mark O. [R-OR]",02/25/1993,,,,46,"House - Natural Resources | Senate - Energy and Natural Resources",10/22/1994,"Became Public Law No: 103-397."
"S. 433",https://www.congress.gov/bill/103rd-congress/senate-bill/433,"103rd Congress (1993-1994)",,"A bill to authorize and direct the Secretary of the Interior to convey certain lands in Cameron Parish, Louisiana, and for other purposes.","Sen. Johnston, J. Bennett [D-LA]",02/24/1993,,,,1,"House - Natural Resources | Senate - Energy and Natural Resources",12/02/1993,"Became Public Law No: 103-175."
"S. 422",https://www.congress.gov/bill/103rd-congress/senate-bill/422,"103rd Congress (1993-1994)",,"Government Securities Act Amendments of 1993","Sen. Dodd, Christopher J. [D-CT]",02/24/1993,,,,6,"Senate - Banking, Housing, and Urban Affairs",12/17/1993,"Became Public Law No: 103-202."
"S. 412",https://www.congress.gov/bill/103rd-congress/senate-bill/412,"103rd Congress (1993-1994)",,"Negotiated Rates Act of 1993","Sen. Exon, J. James [D-NE]",02/18/1993,,,,27,"House - Public Works and Transportation | Senate - Commerce, Science, and Transportation",12/03/1993,"Became Public Law No: 103-180."
"S. 400",https://www.congress.gov/bill/103rd-congress/senate-bill/400,"103rd Congress (1993-1994)",,"Aircraft Equipment Settlement Leases Act of 1993","Sen. Jeffords, James M. [R-VT]",02/18/1993,,,,1,"Senate - Labor and Human Resources",03/17/1993,"Became Public Law No: 103-7."
"S. 375",https://www.congress.gov/bill/103rd-congress/senate-bill/375,"103rd Congress (1993-1994)",,"Rio Grande Designation Act of 1994","Sen. Bingaman, Jeff [D-NM]",02/16/1993,,,,1,"House - Natural Resources | Senate - Energy and Natural Resources",05/04/1994,"Became Public Law No: 103-242."
"S. 341",https://www.congress.gov/bill/103rd-congress/senate-bill/341,"103rd Congress (1993-1994)",,"A bill to provide for a land exchange between the Secretary of Agriculture and Eagle and Pitkin Counties in Colorado, and for other purposes.","Sen. Campbell, Ben Nighthorse [D-CO]",02/04/1993,,,,1,"House - Natural Resources, Agriculture | Senate - Energy and Natural Resources",05/19/1994,"Became Public Law No: 103-255."
"S. 340",https://www.congress.gov/bill/103rd-congress/senate-bill/340,"103rd Congress (1993-1994)",,"Animal Medicinal Drug Use Clarification Act of 1994","Sen. Heflin, Howell [D-AL]",02/04/1993,,,,70,"Senate - Labor and Human Resources",10/22/1994,"Became Public Law No: 103-396."
"S. 328",https://www.congress.gov/bill/103rd-congress/senate-bill/328,"103rd Congress (1993-1994)",,"A bill to provide for the rehabilitation of historic structures within the Sandy Hook Unit of Gateway National Recreation Area in the State of New Jersey, and for other purposes.","Sen. Bradley, Bill [D-NJ]",02/04/1993,,,,0,"House - Natural Resources | Senate - Energy and Natural Resources",05/03/1993,"Became Public Law No: 103-26."
"S. 326",https://www.congress.gov/bill/103rd-congress/senate-bill/326,"103rd Congress (1993-1994)",,"A bill to revise the boundaries of the George Washington Birthplace National Monument, and for other purposes.","Sen. Warner, John [R-VA]",02/04/1993,,,,1,"House - Natural Resources | Senate - Energy and Natural Resources",05/03/1993,"Became Public Law No: 103-25."
"S. 316",https://www.congress.gov/bill/103rd-congress/senate-bill/316,"103rd Congress (1993-1994)",,"Saguaro National Park Establishment Act of 1994","Sen. DeConcini, Dennis [D-AZ]",02/04/1993,,,,1,"House - Natural Resources | Senate - Energy and Natural Resources",10/14/1994,"Became Public Law No: 103-364."
"S. 284",https://www.congress.gov/bill/103rd-congress/senate-bill/284,"103rd Congress (1993-1994)",,"An Act to extend the suspended implementation of certain requirements of the food stamp program on Indian reservations, and for other purposes.","Sen. Pressler, Larry [R-SD]",02/03/1993,,,,0,"Senate - Indian Affairs, Agriculture, Nutrition, and Forestry",04/01/1993,"Became Public Law No: 103-11."
"S. 273",https://www.congress.gov/bill/103rd-congress/senate-bill/273,"103rd Congress (1993-1994)",,"A bill to remove certain restrictions from a parcel of land owned by the City of North Charleston, South Carolina, in order to permit a land exchange, and for other purposes.","Sen. Hollings, Ernest F. [D-SC]",02/02/1993,,,,0,"House - Natural Resources | Senate - Energy and Natural Resources",07/22/1994,"Became Public Law No: 103-280."
"S. 252",https://www.congress.gov/bill/103rd-congress/senate-bill/252,"103rd Congress (1993-1994)",,"Idaho Land Exchange Act of 1993","Sen. Craig, Larry E. [R-ID]",01/28/1993,,,,1,"Senate - Energy and Natural Resources",04/12/1993,"Became Public Law No: 103-17."
"S. 214",https://www.congress.gov/bill/103rd-congress/senate-bill/214,"103rd Congress (1993-1994)",,"A bill to authorize the construction of a memorial on Federal land in the District of Columbia or its environs to honor members of the Armed Forces who served in World War II and to commemorate United States participation in that conflict.","Sen. Thurmond, Strom [R-SC]",01/26/1993,,,,22,"House - House Administration | Senate - Energy and Natural Resources",05/25/1993,"Became Public Law No: 103-32."
"S. 202",https://www.congress.gov/bill/103rd-congress/senate-bill/202,"103rd Congress (1993-1994)",,"A bill to designate the Federal Judiciary Building in Washington, D.C., as the Thurgood Marshall Federal Judiciary Building.","Sen. Moynihan, Daniel Patrick [D-NY]",01/26/1993,,,,5,,02/08/1993,"Became Public Law No: 103-4."
"S. 184",https://www.congress.gov/bill/103rd-congress/senate-bill/184,"103rd Congress (1993-1994)",,"Utah Schools and Lands Improvement Act of 1993","Sen. Hatch, Orrin G. [R-UT]",01/26/1993,,,,1,"House - Natural Resources | Senate - Energy and Natural Resources",10/01/1993,"Became Public Law No: 103-93."
"S. 164",https://www.congress.gov/bill/103rd-congress/senate-bill/164,"103rd Congress (1993-1994)",,"A bill to authorize the adjustment of the boundaries of the South Dakota portion of the Sioux Ranger District of Custer National Forest, and for other purposes.","Sen. Daschle, Thomas A. [D-SD]",01/21/1993,,,,1,"Senate - Energy and Natural Resources",04/12/1993,"Became Public Law No: 103-16."
"S. 80",https://www.congress.gov/bill/103rd-congress/senate-bill/80,"103rd Congress (1993-1994)",,"Big Thicket National Preserve Addition Act of 1993","Sen. Gramm, Phil [R-TX]",01/21/1993,,,,1,"House - Natural Resources | Senate - Energy and Natural Resources",07/01/1993,"Became Public Law No: 103-46."
"S. 24",https://www.congress.gov/bill/103rd-congress/senate-bill/24,"103rd Congress (1993-1994)",,"Independent Counsel Reauthorization Act of 1994","Sen. Levin, Carl [D-MI]",01/21/1993,,,,2,"Senate - Governmental Affairs",06/30/1994,"Became Public Law No: 103-270."
"S. 21",https://www.congress.gov/bill/103rd-congress/senate-bill/21,"103rd Congress (1993-1994)",,"California Desert Protection Act of 1994","Sen. Feinstein, Dianne [D-CA]",01/21/1993,,,,49,"Senate - Energy and Natural Resources",10/31/1994,"Became Public Law No: 103-433."
"S. 20",https://www.congress.gov/bill/103rd-congress/senate-bill/20,"103rd Congress (1993-1994)",,"Government Performance and Results Act of 1993","Sen. Roth Jr., William V. [R-DE]",01/21/1993,,,,20,"Senate - Governmental Affairs",08/03/1993,"Became Public Law No: 103-62."
"S. 1",https://www.congress.gov/bill/103rd-congress/senate-bill/1,"103rd Congress (1993-1994)",,"National Institutes of Health Revitalization Act of 1993","Sen. Kennedy, Edward M. [D-MA]",01/21/1993,,,,21,"Senate - Labor and Human Resources",06/10/1993,"Became Public Law No: 103-43."
"S.J.Res. 229",https://www.congress.gov/bill/103rd-congress/senate-joint-resolution/229,"103rd Congress (1993-1994)",,"A joint resolution regarding United States policy toward Haiti.","Sen. Mitchell, George J. [D-ME]",10/06/1994,,,,7,,10/25/1994,"Became Public Law No: 103-423."
"S.J.Res. 227",https://www.congress.gov/bill/103rd-congress/senate-joint-resolution/227,"103rd Congress (1993-1994)",,"A joint resolution to approve the location of a Thomas Paine Memorial.","Sen. Ford, Wendell H. [D-KY]",09/30/1994,,,,1,,10/25/1994,"Became Public Law No: 103-422."
"S.J.Res. 221",https://www.congress.gov/bill/103rd-congress/senate-joint-resolution/221,"103rd Congress (1993-1994)",,"A joint resolution to express the sense of the Congress in commemoration of the 75th anniversary of Grand Canyon National Park.","Sen. McCain, John [R-AZ]",09/23/1994,,,,1,"House - Natural Resources",10/08/1994,"Became Public Law No: 103-351."
"S.J.Res. 220",https://www.congress.gov/bill/103rd-congress/senate-joint-resolution/220,"103rd Congress (1993-1994)",,"A joint resolution to designate October 19, 1994, as ""National Mammography Day"".","Sen. Biden, Joseph R., Jr. [D-DE]",09/21/1994,,,,56,"Senate - Judiciary",10/18/1994,"Became Public Law No: 103-370."
"S.J.Res. 204",https://www.congress.gov/bill/103rd-congress/senate-joint-resolution/204,"103rd Congress (1993-1994)",,"A joint resolution recognizing the American Academy in Rome, an American overseas center for independent study and advanced research, on the occasion of the 100th anniversary of its founding.","Sen. Moynihan, Daniel Patrick [D-NY]",06/24/1994,,,,1,"House - Foreign Affairs | Senate - Judiciary, Foreign Relations",08/18/1994,"Became Public Law No: 103-299."
"S.J.Res. 198",https://www.congress.gov/bill/103rd-congress/senate-joint-resolution/198,"103rd Congress (1993-1994)",,"A joint resolution designating 1995 as the ""Year of the Grandparent"".","Sen. Pryor, David H. [D-AR]",06/09/1994,,,,54,"House - Post Office and Civil Service | Senate - Judiciary",10/14/1994,"Became Public Law No: 103-368."
"S.J.Res. 196",https://www.congress.gov/bill/103rd-congress/senate-joint-resolution/196,"103rd Congress (1993-1994)",,"A joint resolution designating September 16, 1994, as ""National POW/MIA Recognition Day"" and authorizing display of the National League of Families POW/MIA flag.","Sen. Smith, Bob [R-NH]",05/25/1994,,,,24,"House - Post Office and Civil Service, Veterans' Affairs | Senate - Judiciary",08/26/1994,"Became Public Law No: 103-320."
"S.J.Res. 195",https://www.congress.gov/bill/103rd-congress/senate-joint-resolution/195,"103rd Congress (1993-1994)",,"A joint resolution to designate August 1, 1994, as ""Helsinki Human Rights Day"".","Sen. DeConcini, Dennis [D-AZ]",05/19/1994,,,,50,"House - Foreign Affairs, Post Office and Civil Service | Senate - Judiciary",08/11/1994,"Became Public Law No: 103-294."
"S.J.Res. 187",https://www.congress.gov/bill/103rd-congress/senate-joint-resolution/187,"103rd Congress (1993-1994)",,"A joint resolution designating July 16 through July 24, 1994, as ""National Apollo Anniversary Observance"".","Sen. Hollings, Ernest F. [D-SC]",05/11/1994,,,,60,"House - Post Office and Civil Service | Senate - Judiciary",07/20/1994,"Became Public Law No: 103-278."
"S.J.Res. 185",https://www.congress.gov/bill/103rd-congress/senate-joint-resolution/185,"103rd Congress (1993-1994)",,"A joint resolution to designate October 1994 as ""National Breast Cancer Awareness Month"".","Sen. Pell, Claiborne [D-RI]",05/05/1994,,,,59,"House - Post Office and Civil Service | Senate - Judiciary",10/14/1994,"Became Public Law No: 103-367."
"S.J.Res. 179",https://www.congress.gov/bill/103rd-congress/senate-joint-resolution/179,"103rd Congress (1993-1994)",,"A joint resolution to designate the week of June 12 through 19, 1994, as ""National Men's Health Week"".","Sen. Dole, Robert J. [R-KS]",03/26/1994,,,,8,"House - Post Office and Civil Service",05/31/1994,"Became Public Law No: 103-264."
"S.J.Res. 178",https://www.congress.gov/bill/103rd-congress/senate-joint-resolution/178,"103rd Congress (1993-1994)",,"A joint resolution to proclaim the week of October 16 through October 22, 1994 as ""National Character Counts Week"".","Sen. Domenici, Pete V. [R-NM]",03/24/1994,,,,61,"House - Post Office and Civil Service | Senate - Judiciary",08/19/1994,"Became Public Law No: 103-301."
