"Downloaded on",02/17/2020,"11:58:18 EST"
"Search URL",https://www.congress.gov/search?s=2&searchResultViewType=expanded&KWICView=false&q=%7B%22source%22%3A%5B%22legislation%22%5D%2C%22chamber%22%3A%22Senate%22%2C%22congress%22%3A%5B%22116%22%2C%22115%22%2C%22114%22%2C%22113%22%2C%22112%22%2C%22111%22%2C%22110%22%2C%22109%22%5D%2C%22bill-status%22%3A%5B%22law%22%5D%7D

"Legislation Number",URL,Congress,"Amends Bill",Title,Sponsor,"Date of Introduction","Date Offered","Date Submitted","Date Proposed","Number of Cosponsors",Committees,"Latest Action Date","Latest Action"
"S. 1481",https://www.congress.gov/bill/109th-congress/senate-bill/1481,"109th Congress (2005-2006)",,"Indian Land Probate Reform Technical Corrections Act of 2005","Sen. McCain, John [R-AZ]",07/26/2005,,,,0,"House - Resources",12/30/2005,"Became Public Law No: 109-157."
"S. 1445",https://www.congress.gov/bill/109th-congress/senate-bill/1445,"109th Congress (2005-2006)",,"A bill to designate the facility of the United States Postal Service located at 520 Colorado Avenue in Arriba, Colorado, as the ""William H. Emery Post Office"".","Sen. Salazar, Ken [D-CO]",07/21/2005,,,,1,"House - Government Reform | Senate - Homeland Security and Governmental Affairs",06/23/2006,"Became Public Law No: 109-237."
"S. 1413",https://www.congress.gov/bill/109th-congress/senate-bill/1413,"109th Congress (2005-2006)",,"A bill to redesignate the Crowne Plaza in Kingston, Jamaica, as the Colin L. Powell Residential Plaza.","Sen. Lugar, Richard G. [R-IN]",07/15/2005,,,,1,"House - Transportation and Infrastructure",10/13/2005,"Became Public Law No: 109-89."
"S. 1395",https://www.congress.gov/bill/109th-congress/senate-bill/1395,"109th Congress (2005-2006)",,"Controlled Substances Export Reform Act of 2005","Sen. Hatch, Orrin G. [R-UT]",07/13/2005,,,,1,,08/02/2005,"Became Public Law No: 109-57."
"S. 1382",https://www.congress.gov/bill/109th-congress/senate-bill/1382,"109th Congress (2005-2006)",,"A bill to require the Secretary of the Interior to accept the conveyance of certain land, to be held in trust for the benefit of the Puyallup Indian tribe.","Sen. Cantwell, Maria [D-WA]",07/12/2005,,,,1,"House - Resources",05/18/2006,"Became Public Law No: 109-224."
"S. 1378",https://www.congress.gov/bill/109th-congress/senate-bill/1378,"109th Congress (2005-2006)",,"National Historic Preservation Act Amendments Act of 2006","Sen. Talent, Jim [R-MO]",07/11/2005,,,,3,"Senate - Energy and Natural Resources",12/22/2006,"Became Public Law No: 109-453."
"S. 1368",https://www.congress.gov/bill/109th-congress/senate-bill/1368,"109th Congress (2005-2006)",,"United States Parole Commission Extension and Sentencing Commission Authority Act of 2005","Sen. Specter, Arlen [R-PA]",07/01/2005,,,,1,,09/29/2005,"Became Public Law No: 109-76."
"S. 1346",https://www.congress.gov/bill/109th-congress/senate-bill/1346,"109th Congress (2005-2006)",,"Michigan Lighthouse and Maritime Heritage Act","Sen. Stabenow, Debbie [D-MI]",06/30/2005,,,,1,"House - Resources | Senate - Energy and Natural Resources",12/20/2006,"Became Public Law No: 109-436."
"S. 1340",https://www.congress.gov/bill/109th-congress/senate-bill/1340,"109th Congress (2005-2006)",,"A bill to amend the Pittman-Robertson Wildlife Restoration Act to extend the date after which surplus funds in the wildlife restoration fund become available for apportionment.","Sen. Inhofe, James M. [R-OK]",06/30/2005,,,,2,"Senate - Environment and Public Works",09/29/2005,"Became Public Law No: 109-75."
"S. 1323",https://www.congress.gov/bill/109th-congress/senate-bill/1323,"109th Congress (2005-2006)",,"A bill to designate the facility of the United States Postal Service located on Lindbald Avenue, Girdwood, Alaska, as the ""Dorothy and Connie Hibbs Post Office Building"".","Sen. Stevens, Ted [R-AK]",06/28/2005,,,,1,"House - Government Reform | Senate - Homeland Security and Governmental Affairs",10/05/2006,"Became Public Law No: 109-301."
"S. 1310",https://www.congress.gov/bill/109th-congress/senate-bill/1310,"109th Congress (2005-2006)",,"Delaware Water Gap National Recreation Area Improvement Act","Sen. Santorum, Rick [R-PA]",06/24/2005,,,,1,"Senate - Energy and Natural Resources",12/30/2005,"Became Public Law No: 109-156."
"S. 1285",https://www.congress.gov/bill/109th-congress/senate-bill/1285,"109th Congress (2005-2006)",,"A bill to designate the Federal building located at 333 Mt. Elliott Street in Detroit, Michigan, as the ""Rosa Parks Federal Building"".","Sen. Stabenow, Debbie [D-MI]",06/22/2005,,,,4,"Senate - Environment and Public Works",11/11/2005,"Became Public Law No: 109-101."
"S. 1282",https://www.congress.gov/bill/109th-congress/senate-bill/1282,"109th Congress (2005-2006)",,"A bill to amend the Communications Satellite Act of 1962 to strike the privatization criteria for INTELSAT separated entities, remove certain restrictions on separated and successor entities to INTELSAT, and for other purposes.","Sen. Burns, Conrad R. [R-MT]",06/21/2005,,,,0,"House - Energy and Commerce",07/12/2005,"Became Public Law No: 109-34."
"S. 1281",https://www.congress.gov/bill/109th-congress/senate-bill/1281,"109th Congress (2005-2006)",,"National Aeronautics and Space Administration Authorization Act of 2005","Sen. Hutchison, Kay Bailey [R-TX]",06/21/2005,,,,4,"Senate - Commerce, Science, and Transportation",12/30/2005,"Became Public Law No: 109-155."
"S. 1275",https://www.congress.gov/bill/109th-congress/senate-bill/1275,"109th Congress (2005-2006)",,"A bill to designate the facility of the United States Postal Service located at 7172 North Tongass Highway, Ward Cove, Alaska, as the 'Alice R. Brusich Post Office Building'.","Sen. Stevens, Ted [R-AK]",06/21/2005,,,,1,"House - Government Reform | Senate - Homeland Security and Governmental Affairs",10/05/2006,"Became Public Law No: 109-300."
"S. 1238",https://www.congress.gov/bill/109th-congress/senate-bill/1238,"109th Congress (2005-2006)",,"Public Lands Corps Healthy Forests Restoration Act of 2005","Sen. Feinstein, Dianne [D-CA]",06/14/2005,,,,3,"Senate - Energy and Natural Resources",12/30/2005,"Became Public Law No: 109-154."
"S. 1235",https://www.congress.gov/bill/109th-congress/senate-bill/1235,"109th Congress (2005-2006)",,"Veterans' Housing Opportunity and Benefits Improvement Act of 2006","Sen. Craig, Larry E. [R-ID]",06/14/2005,,,,0,"House - Veterans' Affairs | Senate - Veterans' Affairs",06/15/2006,"Became Public Law No: 109-233."
"S. 1234",https://www.congress.gov/bill/109th-congress/senate-bill/1234,"109th Congress (2005-2006)",,"Veterans' Compensation Cost-of-Living Adjustment Act of 2005","Sen. Craig, Larry E. [R-ID]",06/14/2005,,,,0,"Senate - Veterans' Affairs",11/22/2005,"Became Public Law No: 109-111."
"S. 1219",https://www.congress.gov/bill/109th-congress/senate-bill/1219,"109th Congress (2005-2006)",,"A bill to authorize certain tribes in the State of Montana to enter into a lease or other temporary conveyance of water rights to meet the water needs of the Dry Prairie Rural Water Association, Inc.","Sen. Burns, Conrad R. [R-MT]",06/09/2005,,,,0,"House - Resources | Senate - Energy and Natural Resources, Indian Affairs",12/18/2006,"Became Public Law No: 109-410."
"S. 1184",https://www.congress.gov/bill/109th-congress/senate-bill/1184,"109th Congress (2005-2006)",,"A bill to waive the passport fees for a relative of a deceased member of the Armed Forces proceeding abroad to visit the grave of such member or to attend a funeral or memorial service for such member.","Sen. Biden, Joseph R., Jr. [D-DE]",06/07/2005,,,,2,"House - International Relations | Senate - Foreign Relations",03/24/2006,"Became Public Law No: 109-210."
"S. 1165",https://www.congress.gov/bill/109th-congress/senate-bill/1165,"109th Congress (2005-2006)",,"James Campbell National Wildlife Refuge Expansion Act of 2005","Sen. Inouye, Daniel K. [D-HI]",06/06/2005,,,,1,"House - Resources | Senate - Environment and Public Works",05/25/2006,"Became Public Law No: 109-225."
"S. 1140",https://www.congress.gov/bill/109th-congress/senate-bill/1140,"109th Congress (2005-2006)",,"A bill to designate the State Route 1 Bridge in the State of Delaware as the ""Senator William V. Roth, Jr. Bridge"".","Sen. Carper, Thomas R. [D-DE]",05/26/2005,,,,1,"House - Transportation and Infrastructure | Senate - Environment and Public Works",12/01/2006,"Became Public Law No: 109-381."
"S. 1131",https://www.congress.gov/bill/109th-congress/senate-bill/1131,"109th Congress (2005-2006)",,"Idaho Land Enhancement Act","Sen. Craig, Larry E. [R-ID]",05/26/2005,,,,0,"House - Resources | Senate - Energy and Natural Resources",11/27/2006,"Became Public Law No: 109-372."
"S. 1096",https://www.congress.gov/bill/109th-congress/senate-bill/1096,"109th Congress (2005-2006)",,"Musconetcong Wild and Scenic Rivers Act","Sen. Corzine, Jon S. [D-NJ]",05/23/2005,,,,1,"House - Resources | Senate - Energy and Natural Resources",12/22/2006,"Became Public Law No: 109-452."
"S. 1047",https://www.congress.gov/bill/109th-congress/senate-bill/1047,"109th Congress (2005-2006)",,"Presidential $1 Coin Act of 2005","Sen. Sununu, John E. [R-NH]",05/17/2005,,,,71,"Senate - Banking, Housing, and Urban Affairs",12/22/2005,"Became Public Law No: 109-145."
"S. 1025",https://www.congress.gov/bill/109th-congress/senate-bill/1025,"109th Congress (2005-2006)",,"Wichita Project Equus Beds Division Authorization Act of 2005","Sen. Roberts, Pat [R-KS]",05/12/2005,,,,0,"House - Resources | Senate - Energy and Natural Resources",10/05/2006,"Became Public Law No: 109-299."
"S. 904",https://www.congress.gov/bill/109th-congress/senate-bill/904,"109th Congress (2005-2006)",,"A bill to designate the facility of the United States Postal Service located at 1560 Union Valley Road in West Milford, New Jersey, as the ""Brian P. Parrello Post Office Building"".","Sen. Lautenberg, Frank R. [D-NJ]",04/26/2005,,,,1,"House - Government Reform | Senate - Homeland Security and Governmental Affairs",08/02/2005,"Became Public Law No: 109-52."
"S. 895",https://www.congress.gov/bill/109th-congress/senate-bill/895,"109th Congress (2005-2006)",,"Rural Water Supply Act of 2006","Sen. Domenici, Pete V. [R-NM]",04/25/2005,,,,9,"House - Resources | Senate - Energy and Natural Resources",12/22/2006,"Became Public Law No: 109-451."
"S. 843",https://www.congress.gov/bill/109th-congress/senate-bill/843,"109th Congress (2005-2006)",,"Combating Autism Act of 2006","Sen. Santorum, Rick [R-PA]",04/19/2005,,,,48,"House - Energy and Commerce | Senate - Health, Education, Labor, and Pensions",12/19/2006,"Became Public Law No: 109-416."
"S. 819",https://www.congress.gov/bill/109th-congress/senate-bill/819,"109th Congress (2005-2006)",,"Pactola Reservoir Reallocation Authorization Act of 2005","Sen. Johnson, Tim [D-SD]",04/15/2005,,,,0,"House - Resources | Senate - Energy and Natural Resources",11/27/2006,"Became Public Law No: 109-371."
"S. 775",https://www.congress.gov/bill/109th-congress/senate-bill/775,"109th Congress (2005-2006)",,"A bill to designate the facility of the United States Postal Service located at 123 W. 7th Street in Holdenville, Oklahoma, as the ""Boone Pickens Post Office"".","Sen. Inhofe, James M. [R-OK]",04/13/2005,,,,1,"House - Government Reform | Senate - Homeland Security and Governmental Affairs",08/02/2005,"Became Public Law No: 109-51."
"S. 714",https://www.congress.gov/bill/109th-congress/senate-bill/714,"109th Congress (2005-2006)",,"Junk Fax Prevention Act of 2005","Sen. Smith, Gordon H. [R-OR]",04/06/2005,,,,9,"Senate - Commerce, Science, and Transportation",07/09/2005,"Became Public Law No: 109-21."
"S. 707",https://www.congress.gov/bill/109th-congress/senate-bill/707,"109th Congress (2005-2006)",,"PREEMIE Act","Sen. Alexander, Lamar [R-TN]",04/05/2005,,,,42,"House - Energy and Commerce | Senate - Health, Education, Labor, and Pensions",12/22/2006,"Became Public Law No: 109-450."
"S. 686",https://www.congress.gov/bill/109th-congress/senate-bill/686,"109th Congress (2005-2006)",,"A bill to provide for the relief of the parents of Theresa Marie Schiavo.","Sen. Frist, William H. [R-TN]",03/20/2005,,,,2,,03/21/2005,"Became Public Law No: 109-3."
"S. 655",https://www.congress.gov/bill/109th-congress/senate-bill/655,"109th Congress (2005-2006)",,"A bill to amend the Public Health Service Act with respect to the National Foundation for the Centers for Disease Control and Prevention.","Sen. Isakson, Johnny [R-GA]",03/17/2005,,,,1,"House - Energy and Commerce | Senate - Health, Education, Labor, and Pensions",07/26/2006,"Became Public Law No: 109-245."
"S. 652",https://www.congress.gov/bill/109th-congress/senate-bill/652,"109th Congress (2005-2006)",,"Benjamin Franklin National Memorial Commemoration Act of 2005","Sen. Specter, Arlen [R-PA]",03/17/2005,,,,1,"House - Resources | Senate - Energy and Natural Resources",12/30/2005,"Became Public Law No: 109-153."
"S. 643",https://www.congress.gov/bill/109th-congress/senate-bill/643,"109th Congress (2005-2006)",,"A bill to amend the Agricultural Credit Act of 1987 to reauthorize State mediation programs.","Sen. Roberts, Pat [R-KS]",03/16/2005,,,,3,"Senate - Agriculture, Nutrition, and Forestry",06/29/2005,"Became Public Law No: 109-17."
"S. 592",https://www.congress.gov/bill/109th-congress/senate-bill/592,"109th Congress (2005-2006)",,"Glendo Unit of the Missouri River Basin Project Contract Extension Act of 2005","Sen. Thomas, Craig [R-WY]",03/10/2005,,,,3,"House - Resources | Senate - Energy and Natural Resources",05/05/2006,"Became Public Law No: 109-219."
"S. 584",https://www.congress.gov/bill/109th-congress/senate-bill/584,"109th Congress (2005-2006)",,"Betty Dick Residence Protection Act","Sen. Salazar, Ken [D-CO]",03/09/2005,,,,1,"House - Resources | Senate - Energy and Natural Resources",05/12/2006,"Became Private Law No: 109-1."
"S. 571",https://www.congress.gov/bill/109th-congress/senate-bill/571,"109th Congress (2005-2006)",,"A bill to designate the facility of the United States Postal Service located at 1915 Fulton Street in Brooklyn, New York, as the ""Congresswoman Shirley A. Chisholm Post Office Building"".","Sen. Schumer, Charles E. [D-NY]",03/09/2005,,,,1,"House - Government Reform | Senate - Homeland Security and Governmental Affairs",08/02/2005,"Became Public Law No: 109-50."
"S. 544",https://www.congress.gov/bill/109th-congress/senate-bill/544,"109th Congress (2005-2006)",,"Patient Safety and Quality Improvement Act of 2005","Sen. Jeffords, James M. [I-VT]",03/08/2005,,,,9,"House - Energy and Commerce | Senate - Health, Education, Labor, and Pensions",07/29/2005,"Became Public Law No: 109-41."
"S. 467",https://www.congress.gov/bill/109th-congress/senate-bill/467,"109th Congress (2005-2006)",,"Terrorism Risk Insurance Extension Act of 2005","Sen. Dodd, Christopher J. [D-CT]",02/18/2005,,,,33,"Senate - Banking, Housing, and Urban Affairs",12/22/2005,"Became Public Law No: 109-144."
"S. 449",https://www.congress.gov/bill/109th-congress/senate-bill/449,"109th Congress (2005-2006)",,"A bill to facilitate shareholder consideration of proposals to make Settlement Common Stock under the Alaska Native Claims Settlement Act available to missed enrollees, eligible elders, and eligible persons born after December 18, 1971, and for other purposes.","Sen. Murkowski, Lisa [R-AK]",02/17/2005,,,,0,"House - Resources | Senate - Indian Affairs",03/13/2006,"Became Public Law No: 109-179."
"S. 435",https://www.congress.gov/bill/109th-congress/senate-bill/435,"109th Congress (2005-2006)",,"Lower Farmington River and Salmon Brook Wild and Scenic River Study Act of 2005","Sen. Dodd, Christopher J. [D-CT]",02/17/2005,,,,1,"House - Resources | Senate - Energy and Natural Resources",11/27/2006,"Became Public Law No: 109-370."
"S. 418",https://www.congress.gov/bill/109th-congress/senate-bill/418,"109th Congress (2005-2006)",,"Military Personnel Financial Services Protection Act","Sen. Enzi, Michael B. [R-WY]",02/17/2005,,,,12,"Senate - Banking, Housing, and Urban Affairs",09/29/2006,"Became Public Law No: 109-290."
"S. 397",https://www.congress.gov/bill/109th-congress/senate-bill/397,"109th Congress (2005-2006)",,"Protection of Lawful Commerce in Arms Act","Sen. Craig, Larry E. [R-ID]",02/16/2005,,,,61,,10/26/2005,"Became Public Law No: 109-92."
"S. 384",https://www.congress.gov/bill/109th-congress/senate-bill/384,"109th Congress (2005-2006)",,"A bill to extend the existence of the Nazi War Crimes and Japanese Imperial Government Records Interagency Working Group for 2 years.","Sen. DeWine, Mike [R-OH]",02/15/2005,,,,9,"House - Government Reform",03/25/2005,"Became Public Law No: 109-5."
"S. 362",https://www.congress.gov/bill/109th-congress/senate-bill/362,"109th Congress (2005-2006)",,"Marine Debris Research, Prevention, and Reduction Act","Sen. Inouye, Daniel K. [D-HI]",02/10/2005,,,,8,"House - Transportation and Infrastructure, Resources | Senate - Commerce, Science, and Transportation",12/22/2006,"Became Public Law No: 109-449."
